comment,negative,neutral,positive
use mine single use case watching videos stream tv morning breakfast time correctly guessed still use old galaxy tab se job fine still,0.017181068658828735,0.5297203063964844,0.4530986547470093
using ipad air since launch ive using everyday usually discord mainly youtube smartphones small dont great speaker audio quality need youtube discord servers calls great benefit tablet least south africa immersion loadshedding scheduled power outages big screen decent audio better battery life makes tablets fantastic choice hours electricity reason audio tablet important cant stand ear even ear headphones minutes,0.030414367094635963,0.18225783109664917,0.7873278260231018
use mine secondary screen timeand cocomelon rest time,0.07377297431230545,0.8664413690567017,0.05978573113679886
oneplus tablet came half size,0.021945929154753685,0.4979816675186157,0.48007237911224365
games like clash clans dashboard geeks,0.515112042427063,0.43659359216690063,0.048294320702552795
students tablet stylus best thing ever lol game changer tablet notebook penpencil carry nowadays,0.0015949740773066878,0.026952525600790977,0.971452534198761
use tablets flight entertainment airplanes able clip seat front,0.016412757337093353,0.658578097820282,0.32500916719436646
also cant install programming software like arduino pic microcontroller tablets like ill go back windows computers build programming systems,0.7139071226119995,0.2639656960964203,0.02212725579738617
draw take notes things like,0.0627329871058464,0.8597372770309448,0.07752969115972519
artist use procreate drawing looking getting procreate dreams animation ive collected massive photo reference library pull full create reference boards whatever project im working ive also started learning nomad sculpt try d modeling ive able work picture book project writing story designing characters formatting page layout affinity publisher comfort couch,0.017358973622322083,0.5301783680915833,0.45246264338493347
mostly extended display macbook somewhere else put large downloads temporarily th gen ipad got older sister gb storage absolutely abysmal taken ipados battery still pretty good decent standby time ipados runs quite smooth,0.05722607299685478,0.23936904966831207,0.7034048438072205
anything apple guy would start calling,0.12612074613571167,0.7693400979042053,0.1045391857624054
im watching s answering question reading movies browsing games laying sofa phone screen small laptop heavy tablet reasonable size great,0.005568419583141804,0.16555637121200562,0.8288751840591431
use mine school,0.14273300766944885,0.7764884233474731,0.08077854663133621
draw funny thing alot people know use tablets take notes classes still write notes actual paper dont like writing quickly digital screen skeeves id rather type write digitally didnt paper,0.40593478083610535,0.513713538646698,0.08035168796777725
watching legion tab y,0.042788032442331314,0.9071402549743652,0.050071753561496735
switzerland digital driving order train drivers signals speed trackinfo railway station restrictions etc app built strong advisor tool,0.01521880179643631,0.6754971146583557,0.3092840909957886
play pokmon go,0.07538346201181412,0.7929421067237854,0.1316743940114975
use tablet basically reading media browsing bed yes phone laptop could use tablet kind sweet spot terms size features,0.007734566926956177,0.5300692915916443,0.46219614148139954
use ipad screen flying drones teleprompter review scripts im video producer,0.08798959851264954,0.8516980409622192,0.060312382876873016
med student useful note taking drawing may best watching stuff go without whole hassle heavier laptop,0.0365336649119854,0.39595678448677063,0.5675095319747925
professional carry tablet visit clients workload teams calls word editing ppt web browsing emails home use tablet emails teams call laptop forsoftware development software documentation diagraming purposes convenient thing find tablets ability scribble notes use pen explain stuff calls,0.018627328798174858,0.6506199240684509,0.33075273036956787
xiaomi tab one best value tech ever bought use watch videos read play games want relax sofa phone screen small also use linux systems administration ssh im move definitely place household,0.007953937165439129,0.16373756527900696,0.8283084630966187
nice tablet one things like sometimes would nice without pull laptop something slightly irritating phones sized screen also plus accessories cant ever really justified next generation though daughter laptop folds tablet almost always tablet basically never laptop unless shes playing specific games,0.2536274492740631,0.444480299949646,0.3018922507762909
college student see peers using ipads taking notes multitasking class extremely useful easy transfer notes laptop well,0.0026446105912327766,0.07598844915628433,0.9213669300079346
youre absolutely right currently use galaxy s ultra stopped using tablets want say three years ago phones good dont really need tablet anymore dont see investing tablet,0.11144452542066574,0.4893745481967926,0.39918091893196106
use ipad read books time,0.06347675621509552,0.6731017827987671,0.2634214758872986
windows tablet fixes,0.08845380693674088,0.7770238518714905,0.13452236354351044
watching samsung tab s bought years ago use daily watch youtube pretty much,0.02413254603743553,0.8275178670883179,0.1483496129512787
purchased original oneplus pad november black friday sale plus couponfor total best ive ever spent even though years old dimensity chip gb ram still powerful tablet beautiful screen outperforms tablets cost primarily use media consumption reading news gaming absolutely love im road workits perfect streaming services news youtube additionally pairs perfectly oneplus using data connection without hitch ive used best phones tablets one time another ive switched oneplus im staying goodunless take nose dive like years ago fingers crossed,0.002667816588655114,0.019749494269490242,0.9775826930999756
please give iphone im begging iphone x,0.029150279238820076,0.31703782081604004,0.6538118720054626
galaxy tab s ultra thought could use productivity working excel word pp end still android youre used working windows gonna different experience plus open two files time use simple excel files marquees right offer anything different pc even phone,0.019262950867414474,0.4412342607975006,0.5395027995109558
youtube discord sometimes roblox mostly light stuff,0.012271630577743053,0.8483473658561707,0.1393810212612152
didnt realise much apple fanboi makes videos less useful,0.7488527894020081,0.21607832610607147,0.03506884723901749
ipad favorite way interface claudegeminichatgpt sooo smooth,0.002002918627113104,0.03681102395057678,0.9611860513687134
watching ipad use tablet note taking make good point nothing unique crafted tablet user,0.04164089635014534,0.41293662786483765,0.5454224348068237
film student digital age tablets found widespread use android ios st ads wireless preview monitors camera lighting consoles diagrams much moree,0.015678340569138527,0.6425560712814331,0.3417655825614929
na school cant use phones tabs ipods,0.5767315030097961,0.39387720823287964,0.0293913334608078
read constantly tablet goes everywhere maybe books hundreds cloud havent bought physical book almost years first tablet nook bn samsung considering upgrading might first pick additionally im tabletop gamer dozens pdfs tablet,0.04618184641003609,0.7633355259895325,0.19048263132572174
use tablet study laying bed read stuff everything else laptop use phone times bigger reading nice,0.011451763100922108,0.22241251170635223,0.7661356925964355
runescape watching video,0.04940614849328995,0.8778132200241089,0.0727805569767952
edit youtube videos ipad,0.12192321568727493,0.8204837441444397,0.05759299919009209
student im tired constantly buying pen paper tablet would fulltime notebook modules,0.7668269276618958,0.21745817363262177,0.015714848414063454
boat gps navigation,0.07848041504621506,0.8404505252838135,0.08106906712055206
use tablet mainly view media cook etc,0.04640466719865799,0.8761148452758789,0.07748042792081833
samsung galaxy tab s ultra use gaming media consumption little bit facebook internet browsing well,0.010078257881104946,0.5844382643699646,0.40548351407051086
suckered buying ipad pro m avoided tbh mac os id love even ipad os cant use full desktop chrome good,0.15008977055549622,0.34237995743751526,0.5075302720069885
newest huawei tablet,0.008947519585490227,0.6616346836090088,0.32941779494285583
handwritten notes college engineering major equations stylus must recording lecture taking notes mostly advanced equations,0.04084917902946472,0.9007746577262878,0.05837612599134445
well said woohoo love nagoya japan,0.002072902163490653,0.04881897568702698,0.9491081833839417
havent got pc dont like laptops ipads using since came cant see changing get better better,0.49070534110069275,0.3950614333152771,0.11423328518867493
use cheap one got ebay get facebook google credit card info sent various places around world especially south ca la chinese dealers sort hang immigrate wares ebay seen completely hacked os built wrong bit version comes standard thanks android earlier,0.4250594973564148,0.5074370503425598,0.06750346720218658
mainly use one travel portable much cheaper laptop,0.011412742547690868,0.35483282804489136,0.6337544322013855
theres another view us like phone small get order super comfortable handle carry around pocket larger companion tablet becomes essential web browsing watching videos reading forums books bedtime traveling still fill space keep refusing carry larger phone long make smaller ones,0.017362620681524277,0.3840711712837219,0.5985661745071411
watching youtube videos editing photos lightroom google pixel tablet awesome dont think id need anything fancy,0.007218710612505674,0.09325577318668365,0.89952552318573
think ipad professional work device point pilot love carrying ipad vs carrying literally pounds worth paper pubs id remember switch update every days reason android tablets kinda dead less optimized professional apps,0.15252475440502167,0.4951931834220886,0.3522820472717285
problema android o cache ocupa muita memria,0.12470121681690216,0.8091279864311218,0.06617070734500885
dont like tv bedroom reason tablets alternate stream take zoom meetings light work office dont computer home work im home dont use lot tech tablet use,0.6557837128639221,0.3225348889827728,0.02168145217001438
graphic designing intermediatelevel video editing,0.10393552482128143,0.8075061440467834,0.0885583907365799
galaxy tab s gaming utube movies books im love,0.0025172033347189426,0.05632158741354942,0.9411611557006836
use tablet zoom work stuff watching videos flights,0.035523250699043274,0.8355172276496887,0.1289595663547516
simply using drawing writing documents taking notescause taking notes mathematics physics computer torture personally never saw ipad compact computer see endless notebook modify pictures links videos lots different kinds stuff think change way see well cause tablets claim least mind magic paper computer touch,0.17760995030403137,0.6798587441444397,0.14253130555152893
movies commenting figma designs taking notes taking screenshots quickly sharing reading books,0.03510546684265137,0.8078269958496094,0.15706750750541687
literally bought ipad procreate editing thats,0.04586836323142052,0.5531843900680542,0.400947242975235
smartwatches operate basically would really like tablet fully replace phone watch takes place walking around need contacted thing tablets everything else carriers make easy,0.016969727352261543,0.42083799839019775,0.5621922612190247
id use ipad animating drawing stuff dont take pictures drawings time,0.33298349380493164,0.5820230841636658,0.08499342948198318
samsung tab plus use media front tv writing stylus thats,0.036156024783849716,0.8388643860816956,0.12497957795858383
eu tenho um tab s ultra quando comprei eu usava principalmente para estudartecnologa da informao e para auxiliar nos meus trabalhos tcnico informtico e fotgrafo mas agora o principal uso o consumo de mdia pesquisas rpidas e alguns jogos leves e ocasionalmente para editar alguma foto,0.0681615024805069,0.8773193955421448,0.05451912805438042
tablets lot things well problem rarely ever best way something thing makes tablet worth using stylus use case think actually better tablet device since pcs dont touch phones dont screen real estate would include things like taking notes diagrams drawing signing stuff beyond reason youd use cant use ones better suited task reason indeed dont want whether comfort convenience dont think people spend comfort convenience,0.2594667971134186,0.5195540189743042,0.2209792137145996
ive never owned tablet im starting consider tabletop roleplaying gamer im wondering might useful lieu regular laptop seems like might less intrusive im assuming could keep books paper form would save ton space table presumably could also make notations including books mention pictures music go along game think,0.02086767740547657,0.49604517221450806,0.4830872118473053
use tab s coding drawing im outside simply put shoulder bag go,0.04843119904398918,0.8970547914505005,0.05451389402151108
foreflight got moved android many pilots would love throw ipads onto sea proprietary software,0.0520477369427681,0.3993048071861267,0.5486474633216858
read comicbooks old archies marvel dc mad magazine etc big magazines billboard mag pictured cookbooks national geography etc sometimes ebooks kindle exclusively tablet readables need big portable screen lightweight display graphics small fine print well watch youtube videos niche really middleman things small screen phones unportability desktops pcs cannot really maximize enjoyment,0.25810399651527405,0.5386879444122314,0.2032080888748169
hi usually use tablet play code watch series put music homework also reading using tablet made days little bit easier,0.0038313833065330982,0.1745142936706543,0.8216543793678284
use samsung tablet couple tasks ultra screen way small take notes college use tablet ever want watch media go instead bringing super expensive gaming laptop bring tablet big screen better display ammoled super cool play certain phone games love bigger screen,0.005747710354626179,0.07316109538078308,0.9210911989212036
xiaomi pad max,0.12302304059267044,0.7203412652015686,0.15663571655750275
love surface,0.024778733029961586,0.31158894300460815,0.6636323928833008
like using tablet journaling writing stylus feels like writing real paper without keep notebook private,0.05684937536716461,0.6872367262840271,0.2559138536453247
away eligible tablet problem instead focusing android specifically entire tablet market monopolised towards ipads many countries experience heard term ipad much tablet points nothing motivating factor one invest portable funsized computers,0.4411207139492035,0.47518661618232727,0.08369266241788864
ipad right old im saving get new one love ipad macbook together seamless really good school,0.003456676146015525,0.02637399733066559,0.9701693654060364
streaming apps tv bluetooth music wordpowerpoint etc,0.020945841446518898,0.8179945945739746,0.1610596477985382
im using tablet right use watch youtube breakfast thats movies flights,0.022709300741553307,0.6187832355499268,0.3585074543952942
ive using ipad since good reading especially web browsers pdf files really amazing using touch screen device ability read easily thats available phones computers,0.0035080979578197002,0.043474290519952774,0.9530176520347595
yeah im everyone calls ipads cause thats base assumption zable onw could especially educational environments ipad norm thankfully cause means easy compatibility via airdrop airplay,0.005075003486126661,0.14139625430107117,0.8535287976264954
reading comments others definitely creative game changing use cases personally ipad used drawing taking notes reading lately using ms word excel id really access web versions computer runs linux dont really enjoy using office linux alternatives draw something connect file server upload drawings since files app supports connecting computers network,0.2691692113876343,0.5847734808921814,0.14605729281902313
notice android manufactures cant sleep battery consumption well decided hide like xiaomi phone example slept battey wake launch app basic browsing battery quickly went like minutes battery drain speed back normal roughly per mins make felt like got scammed battery pretty much drained trick think drained better way probably measure total time fully charged completed dead pure standby calculate battery consumption per hour way trick,0.3542187511920929,0.5267540812492371,0.11902718245983124
watching xiaomi pad pro use audio books dolby atmos vision netflix otts good headphones bedroom airports flights also online shopping,0.004861094523221254,0.46155545115470886,0.5335834622383118
tablet tv wash dishes fold clothing without oled ill skip samsung tab s still job perfectly,0.03128085657954216,0.36873123049736023,0.5999878644943237
recent years ive using ipad pro one thing watching video work laptop day switching device without keyboard watch videos feels like enough transition rather continuing stare laptop,0.06318319588899612,0.6341587901115417,0.3026580214500427
would put phone simcard capable tablets would carry tablet cross shoulder bag use ear buds calling carry phone could,0.010556424036622047,0.7918108701705933,0.19763274490833282
dude ever tried laying bed watching black mirror s ultra tab eating dinner watching breaking bad gives best visualaudio stimuli little effort used hundreds hours even thought oled c tv tablet wins convience minimum effort takes put movie show additon easy take travelling love android tabs,0.05835079774260521,0.31231099367141724,0.629338264465332
gonna notes taking painting editing purpose wish buy one lets see afford agree niche part either need dont medicos students come niche though,0.11394398659467697,0.8399558663368225,0.04610017314553261
smartphone users far tablet tablet os option windows,0.06740470975637436,0.8721307516098022,0.06046445295214653
university use goodnotes notability,0.16662688553333282,0.6885810494422913,0.14479206502437592
bought ipad preaching teaching wothout print time using frequently writingboard mac though editingadding text though iphone make ipad litterally screen also using watching youtube lot signing documents thats pretty much using loving dont need power ipad several years old,0.03660048916935921,0.5207484364509583,0.4426511526107788
great pointsliterally thing exclusively use ipad pro working sketchup like ipad version making designs better desktop touch screen overall layout app however many things tablet version doesnt doafter market addons dont work finish design need upload cloud finish desktop version makes quirky workflow,0.06251648813486099,0.35264039039611816,0.5848431587219238
moved computer galaxy hub home another office carry stuff gr everything works great dont worry almost anything app everything computer im going back windows,0.004685791675001383,0.065843366086483,0.9294708371162415
netflix youtube online study lectures ipad air btw,0.014118468388915062,0.86066734790802,0.12521415948867798
im musician ive seeing lot colleagues go ipad pro use app called forescore allows pull sheet music tablet annotate notes etc ive thinking switching tablet carry binder tha gets heavy music everywhere little exhausting times sounds like good idea also heard stories tablet malfunctions midperformance im still thinking would really nice thing,0.0062918453477323055,0.08008319139480591,0.9136249423027039
mainly movies youtube buying ipad pro learning digital drawing,0.025598498061299324,0.7971777319908142,0.1772237867116928
ngl id prolly use gaming,0.07145600765943527,0.8079648613929749,0.12057916074991226
document processing viewing one thing tablet far better laptop phoneif adequate app looking construction plans many devices underpowered due sheer size files,0.1250668615102768,0.5306330919265747,0.34429997205734253
oh boy m ipad play pubg mobile device compares game,0.0764407142996788,0.832908034324646,0.09065128117799759
android basic stuff ipados professionals advanced savvy,0.08973997086286545,0.7706645131111145,0.13959543406963348
necessarily norm means greater compatibility,0.020153816789388657,0.5921938419342041,0.3876523971557617
put s ultra mount bed benge,0.11348224431276321,0.7835035920143127,0.10301411151885986
surely ar vr something better phones bigger window another world must better,0.020076623186469078,0.2586715519428253,0.721251904964447
use ipad mostly reading books comics manga also youtube course recently found sideload ps emulators side store eu definitely want try doesnt work ios beta though,0.2027619630098343,0.6426398754119873,0.1545981913805008
please review mind one ikko phone,0.18314911425113678,0.7525829076766968,0.06426797807216644
mi kitchen watch youtube im breakfast,0.0538693405687809,0.8545220494270325,0.09160866588354111
use bad boy watching movies talking chatgpt listening music also like typing tablets using keyboards makes feel smarter,0.01815338246524334,0.22221559286117554,0.7596310377120972
external monitor work outside patio ipad inch,0.012691855430603027,0.8735976815223694,0.1137104406952858
oneplus pad im extremely happy,0.0011169969802722335,0.009559234604239464,0.9893237948417664
part problem ive tablet screensize trend phasing ton midsized highpower devices basically thats left toish space kind decent specs lenovo y ipadmini wanted carry around clipboardsized device id maybe get new microsoft surface back buy surface go dated win going eol kind pig win works good ubuntu though look one lineup im still leaning towards lenovo legion tab y gen using sde soc im trying find source since us availability limited right,0.04658404365181923,0.4765351414680481,0.4768807888031006
use galaxy tab s media watching video others cooking food travelling also stood laptop meetings due stylus bein rather nifty,0.003958182875066996,0.1792997568845749,0.8167421221733093
use tablet replacement phone cases need bigger screen case dont want use laptop case portability things phone everything tablet,0.3243132531642914,0.5838145613670349,0.0918721929192543
use mine watch anime add reminder schedule watch vids read manga books feels better tab phone,0.004986692685633898,0.17670617997646332,0.8183071613311768
one ipad m pro chip literally using put signatures document hand,0.02671637572348118,0.8390527963638306,0.1342308223247528
mainly reading watching media movies podcast etc bed traveling good browsing web search things need bigger screen go traveling,0.009909022599458694,0.4060651361942291,0.5840258002281189
well since ask use mine reading comics web browsing streaming yes kids car doesnt mean dont point make effort using since paid theres question lot use could replaced phone well comics bit though,0.12380766868591309,0.7436453700065613,0.13254708051681519
,,,
,,,
,,,
,,,
,,,
